Date,APOLLOHOSP,AXISBANK,CIPLA,DIVISLAB,DRREDDY,HCLTECH,HDFCBANK,ICICIBANK,INFY,KOTAKBANK,NIFTY50,SBIN,SUNPHARMA,TCS,TECHM,WIPRO
2023-05-11,4557.32568359375,893.582763671875,918.3289794921875,3267.51025390625,888.437744140625,986.6912841796875,795.466552734375,916.509521484375,1152.0037841796875,390.38934326171875,18297.0,542.3510131835938,934.3729248046875,3018.494384765625,951.8871459960938,179.90191650390625
2023-05-12,4567.193359375,908.2439575195312,912.34375,3253.622314453125,875.518798828125,993.4014892578125,802.4915771484375,921.0958862304688,1142.0069580078125,390.917724609375,18314.80078125,546.796142578125,929.463134765625,3011.275390625,953.9839477539062,179.2471160888672
2023-05-15,4587.6240234375,913.3803100585938,898.0860595703125,3215.78662109375,885.801025390625,997.2555541992188,806.3409423828125,922.9012451171875,1154.0672607421875,393.39013671875,18398.849609375,550.3427124023438,926.5464477539062,2993.571533203125,970.486083984375,180.41636657714844
2023-05-16,4517.45849609375,915.3750610351562,897.40478515625,3218.68212890625,885.1148681640625,989.0488891601562,801.7174682617188,923.4867553710938,1159.524169921875,388.2160339355469,18286.5,554.5040893554688,914.8309326171875,2996.422607421875,963.8761596679688,180.97763061523438
2023-05-17,4445.11083984375,912.3829956054688,899.205322265625,3207.4443359375,878.537841796875,974.4041748046875,797.4102172851562,916.6558227539062,1143.5660400390625,380.6592712402344,18181.75,554.5040893554688,909.9697265625,2950.944580078125,961.095458984375,178.80279541015625
2023-05-18,4405.29248046875,912.283203125,890.0084228515625,3095.06591796875,867.0892944335938,979.2555541992188,800.5980224609375,923.6331176757812,1142.74072265625,384.298095703125,18129.94921875,543.060302734375,903.8446044921875,2942.805908203125,956.12646484375,178.943115234375
2023-05-19,4410.39990234375,921.6084594726562,891.7115478515625,3040.888671875,860.9827880859375,993.2655029296875,801.5227661132812,931.2446899414062,1163.742919921875,387.13934326171875,18203.400390625,543.9588012695312,900.1500244140625,2963.95849609375,977.5065307617188,180.62684631347656
2023-05-22,4567.2431640625,915.1256713867188,900.1785278320312,3204.499755859375,873.8623657226562,1015.4821166992188,798.6755981445312,927.3900756835938,1185.662353515625,386.85028076171875,18314.400390625,545.850341796875,911.4281005859375,3033.71484375,1006.9551391601562,185.09339904785156
2023-05-23,4512.79736328125,913.7294311523438,905.482666015625,3323.061279296875,874.4308471679688,1004.1470947265625,796.8018188476562,930.366455078125,1192.3115234375,383.1217041015625,18348.0,550.0590209960938,905.7403564453125,3032.197509765625,994.2366943359375,185.98204040527344
2023-05-24,4498.96240234375,915.2752685546875,912.8790283203125,3320.46044921875,885.9381713867188,1008.3182983398438,786.3868408203125,917.9244995117188,1191.027587890625,380.8985595703125,18285.400390625,551.0993041992188,925.7200927734375,3037.991455078125,1001.7584838867188,186.9408416748047
2023-05-25,4530.400390625,918.6163940429688,920.1294555664062,3371.987548828125,882.9388427734375,1011.990966796875,783.3693237304688,917.1437377929688,1196.255126953125,384.8065185546875,18321.150390625,549.7279663085938,918.7685546875,3028.93310546875,1001.1657104492188,184.32168579101562
2023-05-26,4571.80517578125,924.5008544921875,925.8714599609375,3448.8857421875,888.2318115234375,1033.0289306640625,786.3868408203125,927.7316284179688,1208.2694091796875,387.8172912597656,18499.349609375,554.220458984375,942.977294921875,3061.4892578125,1016.3460693359375,187.87623596191406
2023-05-29,4602.1025390625,927.34326171875,930.6403198242188,3413.40576171875,893.1915893554688,1021.2403564453125,795.9744873046875,925.2432861328125,1205.47216796875,389.4422912597656,18598.650390625,562.7322998046875,941.567626953125,3053.62646484375,1015.7078247070312,186.9875946044922
2023-05-30,4561.14404296875,934.97314453125,934.143798828125,3393.92333984375,885.8696899414062,1029.990966796875,796.5828857421875,926.999755859375,1214.1390380859375,393.7290954589844,18633.849609375,560.651611328125,932.9631958007812,3049.80908203125,1001.439208984375,188.25039672851562
2023-05-31,4583.755859375,912.4328002929688,927.5260009765625,3379.79052734375,882.370361328125,1038.3787841796875,783.9777221679688,926.2190551757812,1209.0491943359375,401.6347961425781,18534.400390625,559.0607299804688,948.2759399414062,3025.254150390625,1017.0753784179688,188.7882537841797
2023-06-01,4774.46728515625,917.27001953125,938.9126586914062,3460.07421875,892.3681640625,1035.4771728515625,780.6439208984375,913.484375,1210.149658203125,384.82647705078125,18487.75,561.8568115234375,960.283203125,3056.982666015625,1021.8619384765625,190.4252166748047
